0.000000000000000000e+00,7.209153276055385584e-01,8.961723720904180013e-01,5.353282319381162946e-01,1.751331386962917958e-01,6.663780352945462837e-02
1.000000000000000000e+00,6.124525100113579201e-01,7.874972373131804426e-01,2.806663429255036313e-01,7.441493278746236228e-02,4.829372328794057090e-02
2.000000000000000000e+00,4.771852603411269045e-01,6.030680876337484175e-01,4.991415476258947992e-01,2.338669738006227683e-01,3.140723352991909301e-01
3.000000000000000000e+00,6.049262336160943221e-01,9.980492853278024601e-01,8.670678206456856607e-01,8.203138952537600836e-01,5.621862784432041238e-01
4.000000000000000000e+00,7.501095660481688077e-01,9.958963080104867860e-01,8.491919235009979250e-01,7.096444389050509116e-01,4.016425756139547221e-01
5.000000000000000000e+00,7.453591445079760236e-01,9.445109437956995535e-01,7.395482864183553495e-01,1.358129272379305086e-01,1.716478136561951362e-01
6.000000000000000000e+00,6.092902892575488005e-01,5.843848019484526590e-01,5.215530555762738496e-01,9.030438890750115410e-01,2.927202394833002264e-01
7.000000000000000000e+00,5.374885934135439358e-01,9.926960159280873164e-01,7.346853801621701097e-01,5.272462177932147886e-01,5.287045768081604091e-01
8.000000000000000000e+00,7.472055331781439769e-01,9.969112712392651510e-01,5.740676989413737719e-01,4.782184907987592215e-01,5.233110724850031925e-02
9.000000000000000000e+00,6.400915253667170957e-01,6.279177218334169863e-01,8.924642968454019609e-01,9.637477807524278406e-01,6.950225514699894802e-01
1.000000000000000000e+01,7.202028972006729868e-01,9.955374462754364995e-01,6.401034149002040596e-01,8.301055502102702155e-01,7.507262758916757317e-01
1.100000000000000000e+01,6.127012411195738029e-01,6.792461300048124873e-01,4.812051716438143778e-01,4.308775630901697795e-01,8.206940548951245640e-02
1.200000000000000000e+01,9.012411521457786012e-01,4.522578072269167748e-01,6.568999174664309493e-01,2.393220359544310782e-01,7.720181043158200751e-01
1.300000000000000000e+01,7.877596770866432951e-01,8.307533391041951321e-01,9.583278592307271637e-01,5.240730338197707727e-01,2.396186722239163625e-01
1.400000000000000000e+01,4.544946888776916216e-01,9.945246682701073260e-01,6.847248877397097422e-01,5.218705704544670532e-01,6.666480999824713205e-01
1.500000000000000000e+01,7.153990116701203217e-01,8.440028315084615596e-01,4.379080532028195027e-01,7.190555711401701577e-01,1.399509428408987344e-01
1.600000000000000000e+01,8.171863811084812967e-01,3.915447955480463871e-01,9.600237309306131062e-01,9.999917137756675345e-02,2.850668484133360089e-02
1.700000000000000000e+01,5.241765644440619099e-01,3.999784373077238109e-01,5.107461695068644669e-01,2.711552995601110849e-01,3.356583885421420693e-02
1.800000000000000000e+01,3.566472524202768390e-01,9.984383573961123082e-01,2.994285738758971638e-01,2.506094456056388031e-01,5.554453556124703262e-01
1.900000000000000000e+01,7.155813639134820381e-01,9.992197478795838972e-01,3.751440582397686518e-01,7.939898052085184732e-01,3.770046358260576436e-01
2.000000000000000000e+01,3.488315418863364714e-01,8.911543376919832671e-01,4.322578077302662303e-01,1.336434666585090136e-01,4.404863274001349360e-01
2.100000000000000000e+01,6.285429586353118436e-01,7.157978336110024653e-01,8.395722069303009905e-01,5.770316497442178338e-01,1.831712407246917362e-01
2.200000000000000000e+01,4.148011505095223206e-01,8.114445558253851054e-01,1.285776256363019565e-01,9.376039312633935863e-01,6.134934921933397067e-01
2.300000000000000000e+01,8.567398626891563618e-01,9.995504998318933687e-01,4.088793069268603086e-01,8.030857202063634848e-01,3.119316098899558298e-01
2.400000000000000000e+01,6.457747225907229938e-01,1.631910623689033502e-01,5.605009210145532883e-01,1.037405000803720556e-01,9.914866643629580145e-02
2.500000000000000000e+01,8.804404633727431762e-01,7.067681893263318971e-01,6.895683682663094061e-01,7.532873919546085872e-01,7.838343217104526417e-01
2.600000000000000000e+01,4.979656291111593247e-01,8.375916495051520805e-01,8.761971661475327355e-01,2.873024671917686068e-01,2.647688176562336682e-01
2.700000000000000000e+01,6.885983287025092547e-01,1.490058388831106140e-01,3.400751314155098237e-01,5.179747549244662075e-01,3.489024634039238904e-01
2.800000000000000000e+01,8.774022664333405164e-01,9.959882692393899895e-01,9.272609355186316460e-01,8.988044791101856834e-01,3.273292467103592340e-01
2.900000000000000000e+01,7.435503954986696362e-01,9.949544977323592221e-01,9.958313455500397149e-01,4.316877677403548330e-01,2.189450264943226809e-01
