0.000000000000000000e+00,1.788595036217508760e-01,6.848337685387991813e-01,4.066899406896262170e-01,9.174685563021599266e-02,9.093932883436516290e-01,9.998410451491757112e-01,8.636767910879009635e-01,5.836188177352160666e-01,7.821725045808334276e-01
1.000000000000000000e+00,5.974551495778441801e-01,5.880132382356845211e-01,8.982019055224532700e-01,2.635702728693627428e-01,2.059146837668080210e-01,5.523288596822008012e-01,2.919531319011119952e-01,4.880761781224458029e-01,9.451561042399797552e-01
2.000000000000000000e+00,1.267178370732968684e-02,5.302559831680252467e-01,9.422181517769214754e-01,3.172387504934024993e-01,3.215929865095160101e-02,2.703752854736791167e-01,2.043139467239925566e-01,3.972765578693717159e-01,5.468825604239581084e-01
3.000000000000000000e+00,4.946078598315745700e-01,4.859736291725564317e-01,8.315177725791117469e-01,4.484307211426327711e-01,2.327505871514514157e-01,9.866172799071604160e-01,7.485136984095973611e-01,4.016609934545267713e-01,7.289279006045181752e-01
4.000000000000000000e+00,9.671322158333392482e-02,1.490208385779657196e-01,3.716922526246752012e-01,3.353056366994149884e-01,5.669524050587972930e-01,9.980419105788070899e-01,3.334212382076995329e-02,1.054423021190415283e-01,4.351290265588093065e-01
5.000000000000000000e+00,6.633486169600040228e-01,1.006403723392484545e-01,2.629085988155852038e-01,4.736511393435394179e-02,7.955204477118588136e-02,6.592022245467979991e-01,2.808480340492308658e-01,8.715662649485249602e-01,2.587253509262545381e-01
6.000000000000000000e+00,9.948742360712916621e-01,1.141193848481989181e-01,2.838357668812305570e-02,8.904506058308928051e-02,2.005542393307404858e-01,9.985859377968604456e-01,7.174451343855532404e-01,3.784820420739717917e-01,6.099878882742908459e-01
7.000000000000000000e+00,1.404353870263071458e-01,9.967024438629592531e-01,4.498508117531910822e-01,2.097371682666424389e-02,2.447437528119734418e-01,8.827471833732513096e-01,1.235135918609090028e-01,8.542399151891361120e-01,8.893084892591224255e-01
8.000000000000000000e+00,2.255923248984884055e-01,7.151267521643770442e-01,6.013948221845162312e-01,8.496327515192693136e-01,2.244651041739164077e-01,6.892179610406626855e-01,6.666060430435514217e-01,6.795864026754981913e-01,9.912192480896837576e-01
9.000000000000000000e+00,3.972707053937518662e-02,4.459811192025653348e-01,5.780873650696466415e-01,7.921216492155872535e-01,3.335722827464925877e-01,9.988683936815865305e-01,4.013803184301076854e-01,5.859228472385186182e-01,4.417405618012112956e-01
